Frame,Gain,Shutter
131,31.157894736842103,307.8421052631579
132,31.157894736842103,335.7368421052632
133,31.157894736842103,363.63157894736844
134,31.157894736842103,391.5263157894737
135,31.157894736842103,419.42105263157896
136,31.157894736842103,447.3157894736842
137,31.157894736842103,475.2105263157895
138,31.157894736842103,503.10526315789474
139,31.157894736842103,531.0
140,33.68421052631579,1.0
141,33.68421052631579,28.894736842105264
142,33.68421052631579,56.78947368421053
143,33.68421052631579,84.6842105263158
144,33.68421052631579,112.57894736842105
145,33.68421052631579,140.47368421052633
146,33.68421052631579,168.3684210526316
147,33.68421052631579,196.26315789473685
148,33.68421052631579,224.1578947368421
149,33.68421052631579,252.05263157894737
150,33.68421052631579,279.94736842105266
151,33.68421052631579,307.8421052631579
152,33.68421052631579,335.7368421052632
153,33.68421052631579,363.63157894736844
154,33.68421052631579,391.5263157894737
155,33.68421052631579,419.42105263157896
156,33.68421052631579,447.3157894736842
157,33.68421052631579,475.2105263157895
158,33.68421052631579,503.10526315789474
159,33.68421052631579,531.0
160,36.21052631578947,1.0
161,36.21052631578947,28.894736842105264
162,36.21052631578947,56.78947368421053
163,36.21052631578947,84.6842105263158
164,36.21052631578947,112.57894736842105
165,36.21052631578947,140.47368421052633
166,36.21052631578947,168.3684210526316
167,36.21052631578947,196.26315789473685
168,36.21052631578947,224.1578947368421
169,36.21052631578947,252.05263157894737
170,36.21052631578947,279.94736842105266
171,36.21052631578947,307.8421052631579
172,36.21052631578947,335.7368421052632
173,36.21052631578947,363.63157894736844
174,36.21052631578947,391.5263157894737
175,36.21052631578947,419.42105263157896
176,36.21052631578947,447.3157894736842
177,36.21052631578947,475.2105263157895
178,36.21052631578947,503.10526315789474
179,36.21052631578947,531.0
180,38.73684210526316,1.0
181,38.73684210526316,28.894736842105264
182,38.73684210526316,56.78947368421053
183,38.73684210526316,84.6842105263158
184,38.73684210526316,112.57894736842105
185,38.73684210526316,140.47368421052633
186,38.73684210526316,168.3684210526316
187,38.73684210526316,196.26315789473685
188,38.73684210526316,224.1578947368421
189,38.73684210526316,252.05263157894737
190,38.73684210526316,279.94736842105266
191,38.73684210526316,307.8421052631579
192,38.73684210526316,335.7368421052632
193,38.73684210526316,363.63157894736844
194,38.73684210526316,391.5263157894737
195,38.73684210526316,419.42105263157896
196,38.73684210526316,447.3157894736842
197,38.73684210526316,475.2105263157895
198,38.73684210526316,503.10526315789474
199,38.73684210526316,531.0
200,41.26315789473684,1.0
201,41.26315789473684,28.894736842105264
202,41.26315789473684,56.78947368421053
203,41.26315789473684,84.6842105263158
204,41.26315789473684,112.57894736842105
205,41.26315789473684,140.47368421052633
206,41.26315789473684,168.3684210526316
207,41.26315789473684,196.26315789473685
208,41.26315789473684,224.1578947368421
209,41.26315789473684,252.05263157894737
210,41.26315789473684,279.94736842105266
211,41.26315789473684,307.8421052631579
212,41.26315789473684,335.7368421052632
213,41.26315789473684,363.63157894736844
214,41.26315789473684,391.5263157894737
215,41.26315789473684,419.42105263157896
216,41.26315789473684,447.3157894736842
217,41.26315789473684,475.2105263157895
218,41.26315789473684,503.10526315789474
219,41.26315789473684,531.0
220,43.78947368421052,1.0
221,43.78947368421052,28.894736842105264
222,43.78947368421052,56.78947368421053
223,43.78947368421052,84.6842105263158
224,43.78947368421052,112.57894736842105
225,43.78947368421052,140.47368421052633
226,43.78947368421052,168.3684210526316
227,43.78947368421052,196.26315789473685
228,43.78947368421052,224.1578947368421
229,43.78947368421052,252.05263157894737
230,43.78947368421052,279.94736842105266
231,43.78947368421052,307.8421052631579
232,43.78947368421052,335.7368421052632
233,43.78947368421052,363.63157894736844
234,43.78947368421052,391.5263157894737
235,43.78947368421052,419.42105263157896
236,43.78947368421052,447.3157894736842
237,43.78947368421052,475.2105263157895
238,43.78947368421052,503.10526315789474
239,43.78947368421052,531.0
240,46.315789473684205,1.0
241,46.315789473684205,28.894736842105264
242,46.315789473684205,56.78947368421053
243,46.315789473684205,84.6842105263158
244,46.315789473684205,112.57894736842105
245,46.315789473684205,140.47368421052633
246,46.315789473684205,168.3684210526316
247,46.315789473684205,196.26315789473685
248,46.315789473684205,224.1578947368421
249,46.315789473684205,252.05263157894737
250,46.315789473684205,279.94736842105266
251,46.315789473684205,307.8421052631579
252,46.315789473684205,335.7368421052632
253,46.315789473684205,363.63157894736844
254,46.315789473684205,391.5263157894737
255,46.315789473684205,419.42105263157896
256,46.315789473684205,447.3157894736842
257,46.315789473684205,475.2105263157895
258,46.315789473684205,503.10526315789474
259,46.315789473684205,531.0
260,48.84210526315789,1.0
261,48.84210526315789,28.894736842105264
262,48.84210526315789,56.78947368421053
263,48.84210526315789,84.6842105263158
264,48.84210526315789,112.57894736842105
265,48.84210526315789,140.47368421052633
266,48.84210526315789,168.3684210526316
267,48.84210526315789,196.26315789473685
268,48.84210526315789,224.1578947368421
269,48.84210526315789,252.05263157894737
270,48.84210526315789,279.94736842105266
271,48.84210526315789,307.8421052631579
272,48.84210526315789,335.7368421052632
273,48.84210526315789,363.63157894736844
274,48.84210526315789,391.5263157894737
275,48.84210526315789,419.42105263157896
276,48.84210526315789,447.3157894736842
277,48.84210526315789,475.2105263157895
278,48.84210526315789,503.10526315789474
279,48.84210526315789,531.0
280,51.368421052631575,1.0
281,51.368421052631575,28.894736842105264
282,51.368421052631575,56.78947368421053
283,51.368421052631575,84.6842105263158
284,51.368421052631575,112.57894736842105
285,51.368421052631575,140.47368421052633
286,51.368421052631575,168.3684210526316
287,51.368421052631575,196.26315789473685
288,51.368421052631575,224.1578947368421
289,51.368421052631575,252.05263157894737
290,51.368421052631575,279.94736842105266
291,51.368421052631575,307.8421052631579
292,51.368421052631575,335.7368421052632
293,51.368421052631575,363.63157894736844
294,51.368421052631575,391.5263157894737
295,51.368421052631575,419.42105263157896
296,51.368421052631575,447.3157894736842
297,51.368421052631575,475.2105263157895
298,51.368421052631575,503.10526315789474
299,51.368421052631575,531.0
300,53.89473684210526,1.0
301,53.89473684210526,28.894736842105264
302,53.89473684210526,56.78947368421053
303,53.89473684210526,84.6842105263158
304,53.89473684210526,112.57894736842105
305,53.89473684210526,140.47368421052633
306,53.89473684210526,168.3684210526316
307,53.89473684210526,196.26315789473685
308,53.89473684210526,224.1578947368421
309,53.89473684210526,252.05263157894737
310,53.89473684210526,279.94736842105266
311,53.89473684210526,307.8421052631579
312,53.89473684210526,335.7368421052632
313,53.89473684210526,363.63157894736844
314,53.89473684210526,391.5263157894737
315,53.89473684210526,419.42105263157896
316,53.89473684210526,447.3157894736842
317,53.89473684210526,475.2105263157895
318,53.89473684210526,503.10526315789474
319,53.89473684210526,531.0
320,56.421052631578945,1.0
321,56.421052631578945,28.894736842105264
322,56.421052631578945,56.78947368421053
323,56.421052631578945,84.6842105263158
324,56.421052631578945,112.57894736842105
325,56.421052631578945,140.47368421052633
326,56.421052631578945,168.3684210526316
327,56.421052631578945,196.26315789473685
328,56.421052631578945,224.1578947368421
329,56.421052631578945,252.05263157894737
330,56.421052631578945,279.94736842105266
331,56.421052631578945,307.8421052631579
332,56.421052631578945,335.7368421052632
333,56.421052631578945,363.63157894736844
334,56.421052631578945,391.5263157894737
335,56.421052631578945,419.42105263157896
336,56.421052631578945,447.3157894736842
337,56.421052631578945,475.2105263157895
338,56.421052631578945,503.10526315789474
339,56.421052631578945,531.0
340,58.94736842105263,1.0
341,58.94736842105263,28.894736842105264
342,58.94736842105263,56.78947368421053
343,58.94736842105263,84.6842105263158
344,58.94736842105263,112.57894736842105
345,58.94736842105263,140.47368421052633
346,58.94736842105263,168.3684210526316
347,58.94736842105263,196.26315789473685
348,58.94736842105263,224.1578947368421
349,58.94736842105263,252.05263157894737
350,58.94736842105263,279.94736842105266
351,58.94736842105263,307.8421052631579
352,58.94736842105263,335.7368421052632
353,58.94736842105263,363.63157894736844
354,58.94736842105263,391.5263157894737
355,58.94736842105263,419.42105263157896
356,58.94736842105263,447.3157894736842
357,58.94736842105263,475.2105263157895
358,58.94736842105263,503.10526315789474
359,58.94736842105263,531.0
360,61.473684210526315,1.0
361,61.473684210526315,28.894736842105264
362,61.473684210526315,56.78947368421053
363,61.473684210526315,84.6842105263158
364,61.473684210526315,112.57894736842105
365,61.473684210526315,140.47368421052633
366,61.473684210526315,168.3684210526316
367,61.473684210526315,196.26315789473685
368,61.473684210526315,224.1578947368421
369,61.473684210526315,252.05263157894737
370,61.473684210526315,279.94736842105266
371,61.473684210526315,307.8421052631579
372,61.473684210526315,335.7368421052632
373,61.473684210526315,363.63157894736844
374,61.473684210526315,391.5263157894737
375,61.473684210526315,419.42105263157896
376,61.473684210526315,447.3157894736842
377,61.473684210526315,475.2105263157895
378,61.473684210526315,503.10526315789474
379,61.473684210526315,531.0
380,64.0,1.0
381,64.0,28.894736842105264
382,64.0,56.78947368421053
383,64.0,84.6842105263158
384,64.0,112.57894736842105
385,64.0,140.47368421052633
386,64.0,168.3684210526316
387,64.0,196.26315789473685
388,64.0,224.1578947368421
389,64.0,252.05263157894737
390,64.0,279.94736842105266
391,64.0,307.8421052631579
392,64.0,335.7368421052632
393,64.0,363.63157894736844
394,64.0,391.5263157894737
395,64.0,419.42105263157896
396,64.0,447.3157894736842
397,64.0,475.2105263157895
398,64.0,503.10526315789474
399,64.0,531.0
