Frame,Timestamp,Run Number,Baseline,Experimental Mean Luminance,Shutter 0,Gain 0,Shutter 1,Gain 1,Image File 0,Image File 1,Succesfully Tracked Features 1,Succesfully Tracked Features 0
196,2015-04-12 17:55:15.772540160,4.0,1.0,195.58498697916667,344.0,16.0,171.0,16.0,stata2015-04-12_0_0196.png,stata2015-04-12_1_0196.png,151.0,125.0
197,2015-04-12 17:55:16.241180928,4.0,1.0,185.78151692708335,359.0,16.0,200.0,16.0,stata2015-04-12_0_0197.png,stata2015-04-12_1_0197.png,123.0,104.0
198,2015-04-12 17:55:16.710582016,4.0,1.0,155.22442057291667,323.0,16.0,253.0,16.0,stata2015-04-12_0_0198.png,stata2015-04-12_1_0198.png,120.0,98.0
199,2015-04-12 17:55:17.175261952,4.0,1.0,125.70411132812501,277.0,16.0,248.0,16.0,stata2015-04-12_0_0199.png,stata2015-04-12_1_0199.png,147.0,136.0
200,2015-04-12 17:55:17.644478208,4.0,1.0,115.56944986979167,255.0,16.0,239.0,16.0,stata2015-04-12_0_0200.png,stata2015-04-12_1_0200.png,125.0,110.0
201,2015-04-12 17:55:18.107521024,4.0,1.0,138.4078483072917,276.0,16.0,230.0,16.0,stata2015-04-12_0_0201.png,stata2015-04-12_1_0201.png,101.0,104.0
202,2015-04-12 17:55:18.575697920,4.0,1.0,170.07823893229167,349.0,16.0,222.0,16.0,stata2015-04-12_0_0202.png,stata2015-04-12_1_0202.png,136.0,67.0
203,2015-04-12 17:55:19.042659072,4.0,1.0,195.31034505208333,388.0,16.0,218.0,16.0,stata2015-04-12_0_0203.png,stata2015-04-12_1_0203.png,43.0,89.0
204,2015-04-12 17:55:19.509652992,4.0,1.0,217.41992838541668,421.0,16.0,218.0,16.0,stata2015-04-12_0_0204.png,stata2015-04-12_1_0204.png,36.0,20.0
205,2015-04-12 17:55:19.974371072,4.0,1.0,231.42684244791667,439.0,16.0,228.0,16.0,stata2015-04-12_0_0205.png,stata2015-04-12_1_0205.png,21.0,12.0
206,2015-04-12 17:55:20.438561024,4.0,1.0,222.7858170572917,440.0,16.0,236.0,16.0,stata2015-04-12_0_0206.png,stata2015-04-12_1_0206.png,37.0,23.0
207,2015-04-12 17:55:20.901419008,4.0,1.0,211.03684895833334,392.0,16.0,240.0,16.0,stata2015-04-12_0_0207.png,stata2015-04-12_1_0207.png,37.0,37.0
208,2015-04-12 17:55:21.367705088,4.0,1.0,180.91156901041668,384.0,16.0,243.0,16.0,stata2015-04-12_0_0208.png,stata2015-04-12_1_0208.png,52.0,24.0
209,2015-04-12 17:55:21.842160896,4.0,1.0,140.32838216145834,301.0,16.0,238.0,16.0,stata2015-04-12_0_0209.png,stata2015-04-12_1_0209.png,29.0,12.0
210,2015-04-12 17:55:22.307832832,4.0,1.0,130.2029850260417,268.0,16.0,246.0,16.0,stata2015-04-12_0_0210.png,stata2015-04-12_1_0210.png,52.0,26.0
211,2015-04-12 17:55:22.768055808,4.0,1.0,135.26083984375,292.0,16.0,277.0,16.0,stata2015-04-12_0_0211.png,stata2015-04-12_1_0211.png,238.0,192.0
212,2015-04-12 17:55:23.234967040,4.0,1.0,128.42782877604168,310.0,16.0,302.0,16.0,stata2015-04-12_0_0212.png,stata2015-04-12_1_0212.png,186.0,146.0
213,2015-04-12 17:55:23.708331008,4.0,1.0,114.28021809895834,295.0,16.0,323.0,16.0,stata2015-04-12_0_0213.png,stata2015-04-12_1_0213.png,357.0,341.0
214,2015-04-12 17:55:24.171911936,4.0,1.0,102.24706380208335,288.0,16.0,407.0,16.0,stata2015-04-12_0_0214.png,stata2015-04-12_1_0214.png,229.0,211.0
215,2015-04-12 17:55:24.639193088,4.0,1.0,95.92866210937501,283.0,16.0,469.0,16.0,stata2015-04-12_0_0215.png,stata2015-04-12_1_0215.png,141.0,121.0
216,2015-04-12 17:55:25.097920768,4.0,1.0,80.69047200520833,294.0,16.0,530.0,16.0,stata2015-04-12_0_0216.png,stata2015-04-12_1_0216.png,149.0,137.0
217,2015-04-12 17:55:25.573056,4.0,1.0,69.61522135416668,266.0,16.0,503.0,16.0,stata2015-04-12_0_0217.png,stata2015-04-12_1_0217.png,231.0,111.0
218,2015-04-12 17:55:26.036672,4.0,1.0,78.41189127604167,285.0,16.0,454.0,16.0,stata2015-04-12_0_0218.png,stata2015-04-12_1_0218.png,256.0,275.0
219,2015-04-12 17:55:26.502813952,4.0,1.0,89.563984375,319.0,16.0,431.0,16.0,stata2015-04-12_0_0219.png,stata2015-04-12_1_0219.png,190.0,243.0
220,2015-04-12 17:55:26.971648,4.0,1.0,95.06073893229167,339.0,16.0,430.0,16.0,stata2015-04-12_0_0220.png,stata2015-04-12_1_0220.png,345.0,267.0
221,2015-04-12 17:55:27.435197952,4.0,1.0,99.10933919270833,347.0,16.0,422.0,16.0,stata2015-04-12_0_0221.png,stata2015-04-12_1_0221.png,323.0,304.0
222,2015-04-12 17:55:27.899761920,4.0,1.0,96.32919921875,357.0,16.0,437.0,16.0,stata2015-04-12_0_0222.png,stata2015-04-12_1_0222.png,131.0,157.0
223,2015-04-12 17:55:28.370235904,4.0,1.0,81.20281901041668,344.0,16.0,522.0,16.0,stata2015-04-12_0_0223.png,stata2015-04-12_1_0223.png,92.0,226.0
224,2015-04-12 17:55:28.833769984,4.0,1.0,79.30984375,318.0,16.0,479.0,16.0,stata2015-04-12_0_0224.png,stata2015-04-12_1_0224.png,322.0,124.0
225,2015-04-12 17:55:29.302062080,4.0,1.0,90.99464518229168,345.0,16.0,462.0,16.0,stata2015-04-12_0_0225.png,stata2015-04-12_1_0225.png,230.0,179.0
226,2015-04-12 17:55:29.768003840,4.0,1.0,101.16835611979167,363.0,16.0,409.0,16.0,stata2015-04-12_0_0226.png,stata2015-04-12_1_0226.png,270.0,203.0
227,2015-04-12 17:55:30.234926848,4.0,1.0,112.2341015625,378.0,16.0,388.0,16.0,stata2015-04-12_0_0227.png,stata2015-04-12_1_0227.png,239.0,122.0
228,2015-04-12 17:55:30.698520832,4.0,1.0,127.96933919270835,393.0,16.0,381.0,16.0,stata2015-04-12_0_0228.png,stata2015-04-12_1_0228.png,268.0,134.0
229,2015-04-12 17:55:31.167512064,4.0,1.0,143.24206705729168,416.0,16.0,374.0,16.0,stata2015-04-12_0_0229.png,stata2015-04-12_1_0229.png,164.0,232.0
230,2015-04-12 17:55:31.633497088,4.0,1.0,145.7837662760417,425.0,16.0,387.0,16.0,stata2015-04-12_0_0230.png,stata2015-04-12_1_0230.png,157.0,257.0
231,2015-04-12 17:55:32.098040064,4.0,1.0,134.44692382812502,406.0,16.0,414.0,16.0,stata2015-04-12_0_0231.png,stata2015-04-12_1_0231.png,249.0,271.0
232,2015-04-12 17:55:32.565892864,4.0,1.0,121.64663411458334,375.0,16.0,413.0,16.0,stata2015-04-12_0_0232.png,stata2015-04-12_1_0232.png,269.0,295.0
233,2015-04-12 17:55:33.032104960,4.0,1.0,112.53364908854168,358.0,16.0,378.0,16.0,stata2015-04-12_0_0233.png,stata2015-04-12_1_0233.png,222.0,214.0
234,2015-04-12 17:55:33.498269952,4.0,1.0,106.77622395833335,346.0,16.0,364.0,16.0,stata2015-04-12_0_0234.png,stata2015-04-12_1_0234.png,238.0,204.0
235,2015-04-12 17:55:33.964476160,4.0,1.0,112.81399088541667,344.0,16.0,344.0,16.0,stata2015-04-12_0_0235.png,stata2015-04-12_1_0235.png,167.0,177.0
236,2015-04-12 17:55:34.431431168,4.0,1.0,120.08718750000001,367.0,16.0,338.0,16.0,stata2015-04-12_0_0236.png,stata2015-04-12_1_0236.png,152.0,113.0
237,2015-04-12 17:55:34.896892160,4.0,1.0,119.04463216145834,369.0,16.0,375.0,16.0,stata2015-04-12_0_0237.png,stata2015-04-12_1_0237.png,122.0,91.0
238,2015-04-12 17:55:35.363117056,4.0,1.0,104.59001953125001,363.0,16.0,401.0,16.0,stata2015-04-12_0_0238.png,stata2015-04-12_1_0238.png,109.0,115.0
239,2015-04-12 17:55:35.829211904,4.0,1.0,97.77977864583335,328.0,16.0,422.0,16.0,stata2015-04-12_0_0239.png,stata2015-04-12_1_0239.png,78.0,93.0
240,2015-04-12 17:55:36.298106880,4.0,1.0,100.32112955729167,344.0,16.0,310.0,16.0,stata2015-04-12_0_0240.png,stata2015-04-12_1_0240.png,83.0,97.0
241,2015-04-12 17:55:36.761627904,4.0,1.0,102.93700520833335,345.0,16.0,227.0,16.0,stata2015-04-12_0_0241.png,stata2015-04-12_1_0241.png,130.0,101.0
242,2015-04-12 17:56:49.565764864,5.0,0.0,82.32638671875,26.0,16.0,24.0,16.0,stata2015-04-12_0_0242.png,stata2015-04-12_1_0242.png,297.0,5.0
243,2015-04-12 17:56:50.030355968,5.0,0.0,198.6616015625,27.0,16.0,128.0,16.0,stata2015-04-12_0_0243.png,stata2015-04-12_1_0243.png,26.0,79.0
244,2015-04-12 17:56:50.495246848,5.0,0.0,245.7781510416667,25.0,16.0,441.0,16.0,stata2015-04-12_0_0244.png,stata2015-04-12_1_0244.png,21.0,138.0
245,2015-04-12 17:56:50.960248832,5.0,0.0,238.60637695312502,24.0,16.0,326.0,16.0,stata2015-04-12_0_0245.png,stata2015-04-12_1_0245.png,70.0,249.0
246,2015-04-12 17:56:51.429254144,5.0,0.0,244.73236328125,24.0,16.0,397.0,16.0,stata2015-04-12_0_0246.png,stata2015-04-12_1_0246.png,147.0,343.0
247,2015-04-12 17:56:51.896976896,5.0,0.0,241.74455403645834,24.0,16.0,353.0,16.0,stata2015-04-12_0_0247.png,stata2015-04-12_1_0247.png,188.0,317.0
248,2015-04-12 17:56:52.359859968,5.0,0.0,244.23705729166667,24.0,16.0,378.0,16.0,stata2015-04-12_0_0248.png,stata2015-04-12_1_0248.png,196.0,271.0
249,2015-04-12 17:56:52.827374848,5.0,0.0,243.6649283854167,24.0,16.0,362.0,16.0,stata2015-04-12_0_0249.png,stata2015-04-12_1_0249.png,210.0,181.0
250,2015-04-12 17:56:53.291203072,5.0,0.0,245.04693359375003,37.0,16.0,371.0,16.0,stata2015-04-12_0_0250.png,stata2015-04-12_1_0250.png,171.0,143.0
251,2015-04-12 17:56:53.762643968,5.0,0.0,243.9860123697917,42.0,16.0,365.0,16.0,stata2015-04-12_0_0251.png,stata2015-04-12_1_0251.png,123.0,126.0
252,2015-04-12 17:56:54.226241024,5.0,0.0,242.44111002604168,47.0,16.0,365.0,16.0,stata2015-04-12_0_0252.png,stata2015-04-12_1_0252.png,183.0,227.0
253,2015-04-12 17:56:54.694583808,5.0,0.0,240.20304361979169,54.0,16.0,359.0,16.0,stata2015-04-12_0_0253.png,stata2015-04-12_1_0253.png,271.0,210.0
254,2015-04-12 17:56:55.157079808,5.0,0.0,237.134345703125,53.0,16.0,358.0,16.0,stata2015-04-12_0_0254.png,stata2015-04-12_1_0254.png,177.0,233.0
255,2015-04-12 17:56:55.623870976,5.0,0.0,227.86635416666667,51.0,16.0,351.0,16.0,stata2015-04-12_0_0255.png,stata2015-04-12_1_0255.png,140.0,203.0
256,2015-04-12 17:56:56.090758144,5.0,0.0,225.21685546875003,45.0,16.0,334.0,16.0,stata2015-04-12_0_0256.png,stata2015-04-12_1_0256.png,31.0,208.0
257,2015-04-12 17:56:56.554728960,5.0,0.0,239.03589192708336,42.0,16.0,347.0,16.0,stata2015-04-12_0_0257.png,stata2015-04-12_1_0257.png,62.0,173.0
258,2015-04-12 17:56:57.019484160,5.0,0.0,240.35315755208336,50.0,16.0,379.0,16.0,stata2015-04-12_0_0258.png,stata2015-04-12_1_0258.png,76.0,193.0
259,2015-04-12 17:56:57.488372992,5.0,0.0,234.19369791666668,66.0,16.0,355.0,16.0,stata2015-04-12_0_0259.png,stata2015-04-12_1_0259.png,85.0,173.0
260,2015-04-12 17:56:57.955115008,5.0,0.0,232.56430338541668,77.0,16.0,357.0,16.0,stata2015-04-12_0_0260.png,stata2015-04-12_1_0260.png,173.0,181.0
261,2015-04-12 17:56:58.421859072,5.0,0.0,231.23340169270836,88.0,16.0,352.0,16.0,stata2015-04-12_0_0261.png,stata2015-04-12_1_0261.png,215.0,220.0
262,2015-04-12 17:56:58.892338944,5.0,0.0,228.3699479166667,98.0,16.0,354.0,16.0,stata2015-04-12_0_0262.png,stata2015-04-12_1_0262.png,283.0,282.0
263,2015-04-12 17:56:59.353882112,5.0,0.0,225.55458333333334,110.0,16.0,347.0,16.0,stata2015-04-12_0_0263.png,stata2015-04-12_1_0263.png,294.0,278.0
264,2015-04-12 17:56:59.820869888,5.0,0.0,224.32856770833334,110.0,16.0,348.0,16.0,stata2015-04-12_0_0264.png,stata2015-04-12_1_0264.png,297.0,285.0
265,2015-04-12 17:57:00.285144064,5.0,0.0,223.20901367187503,106.0,16.0,348.0,16.0,stata2015-04-12_0_0265.png,stata2015-04-12_1_0265.png,294.0,290.0
266,2015-04-12 17:57:00.752128,5.0,0.0,222.51992838541668,102.0,16.0,349.0,16.0,stata2015-04-12_0_0266.png,stata2015-04-12_1_0266.png,228.0,281.0
267,2015-04-12 17:57:01.219130880,5.0,0.0,220.30162109375001,98.0,16.0,350.0,16.0,stata2015-04-12_0_0267.png,stata2015-04-12_1_0267.png,212.0,269.0
268,2015-04-12 17:57:01.685997056,5.0,0.0,217.01387044270834,98.0,16.0,347.0,16.0,stata2015-04-12_0_0268.png,stata2015-04-12_1_0268.png,216.0,256.0
269,2015-04-12 17:57:02.150361088,5.0,0.0,212.81894856770836,100.0,16.0,344.0,16.0,stata2015-04-12_0_0269.png,stata2015-04-12_1_0269.png,306.0,257.0
270,2015-04-12 17:57:02.619843840,5.0,0.0,208.33212239583335,101.0,16.0,340.0,16.0,stata2015-04-12_0_0270.png,stata2015-04-12_1_0270.png,315.0,177.0
271,2015-04-12 17:57:03.084236032,5.0,0.0,202.654150390625,114.0,16.0,337.0,16.0,stata2015-04-12_0_0271.png,stata2015-04-12_1_0271.png,199.0,190.0
272,2015-04-12 17:57:03.548843008,5.0,0.0,196.88033528645835,128.0,16.0,331.0,16.0,stata2015-04-12_0_0272.png,stata2015-04-12_1_0272.png,201.0,273.0
273,2015-04-12 17:57:04.016139008,5.0,0.0,190.57524739583334,144.0,16.0,329.0,16.0,stata2015-04-12_0_0273.png,stata2015-04-12_1_0273.png,371.0,270.0
274,2015-04-12 17:57:04.485622016,5.0,0.0,182.14269856770835,177.0,16.0,323.0,16.0,stata2015-04-12_0_0274.png,stata2015-04-12_1_0274.png,356.0,256.0
275,2015-04-12 17:57:04.952589056,5.0,0.0,176.60300130208336,189.0,16.0,316.0,16.0,stata2015-04-12_0_0275.png,stata2015-04-12_1_0275.png,320.0,233.0
276,2015-04-12 17:57:05.418780160,5.0,0.0,171.25016276041669,214.0,16.0,320.0,16.0,stata2015-04-12_0_0276.png,stata2015-04-12_1_0276.png,306.0,298.0
277,2015-04-12 17:57:05.886987008,5.0,0.0,159.8992578125,236.0,16.0,315.0,16.0,stata2015-04-12_0_0277.png,stata2015-04-12_1_0277.png,234.0,273.0
278,2015-04-12 17:57:06.352278016,5.0,0.0,148.14156250000002,240.0,16.0,302.0,16.0,stata2015-04-12_0_0278.png,stata2015-04-12_1_0278.png,231.0,222.0
279,2015-04-12 17:57:06.816918016,5.0,0.0,141.63540690104168,240.0,16.0,297.0,16.0,stata2015-04-12_0_0279.png,stata2015-04-12_1_0279.png,207.0,195.0
280,2015-04-12 17:57:07.283309056,5.0,0.0,135.04745442708335,244.0,16.0,303.0,16.0,stata2015-04-12_0_0280.png,stata2015-04-12_1_0280.png,194.0,139.0
281,2015-04-12 17:57:07.750864896,5.0,0.0,133.43021158854168,244.0,16.0,299.0,16.0,stata2015-04-12_0_0281.png,stata2015-04-12_1_0281.png,158.0,164.0
282,2015-04-12 17:57:08.217243904,5.0,0.0,155.41295898437502,234.0,16.0,317.0,16.0,stata2015-04-12_0_0282.png,stata2015-04-12_1_0282.png,137.0,97.0
283,2015-04-12 17:57:08.682306048,5.0,0.0,191.93904622395834,222.0,16.0,377.0,16.0,stata2015-04-12_0_0283.png,stata2015-04-12_1_0283.png,30.0,104.0
284,2015-04-12 17:57:09.149244928,5.0,0.0,227.4613151041667,214.0,16.0,429.0,16.0,stata2015-04-12_0_0284.png,stata2015-04-12_1_0284.png,14.0,65.0
285,2015-04-12 17:57:09.611371008,5.0,0.0,238.55167643229169,220.0,16.0,468.0,16.0,stata2015-04-12_0_0285.png,stata2015-04-12_1_0285.png,4.0,42.0
286,2015-04-12 17:57:10.078385152,5.0,0.0,219.63599609375,234.0,16.0,438.0,16.0,stata2015-04-12_0_0286.png,stata2015-04-12_1_0286.png,16.0,23.0
287,2015-04-12 17:57:10.550380032,5.0,0.0,204.14096354166668,242.0,16.0,384.0,16.0,stata2015-04-12_0_0287.png,stata2015-04-12_1_0287.png,29.0,26.0
288,2015-04-12 17:57:11.014610944,5.0,0.0,181.16733072916668,250.0,16.0,373.0,16.0,stata2015-04-12_0_0288.png,stata2015-04-12_1_0288.png,39.0,39.0
289,2015-04-12 17:57:11.479396096,5.0,0.0,159.69058919270833,236.0,16.0,315.0,16.0,stata2015-04-12_0_0289.png,stata2015-04-12_1_0289.png,18.0,29.0
290,2015-04-12 17:57:11.949763072,5.0,0.0,147.58638671875002,236.0,16.0,311.0,16.0,stata2015-04-12_0_0290.png,stata2015-04-12_1_0290.png,37.0,35.0
291,2015-04-12 17:57:12.408252928,5.0,0.0,122.03212565104167,244.0,16.0,297.0,16.0,stata2015-04-12_0_0291.png,stata2015-04-12_1_0291.png,93.0,151.0
292,2015-04-12 17:57:12.875233024,5.0,0.0,96.42395833333335,301.0,16.0,258.0,16.0,stata2015-04-12_0_0292.png,stata2015-04-12_1_0292.png,156.0,158.0
293,2015-04-12 17:57:13.342238976,5.0,0.0,92.57816731770833,322.0,16.0,248.0,16.0,stata2015-04-12_0_0293.png,stata2015-04-12_1_0293.png,269.0,193.0
294,2015-04-12 17:57:13.805234944,5.0,0.0,98.16695963541667,357.0,16.0,280.0,16.0,stata2015-04-12_0_0294.png,stata2015-04-12_1_0294.png,297.0,307.0
295,2015-04-12 17:57:14.273636096,5.0,0.0,89.656767578125,433.0,16.0,298.0,16.0,stata2015-04-12_0_0295.png,stata2015-04-12_1_0295.png,271.0,191.0
296,2015-04-12 17:57:14.740473088,5.0,0.0,76.35247070312501,499.0,16.0,282.0,16.0,stata2015-04-12_0_0296.png,stata2015-04-12_1_0296.png,191.0,191.0
297,2015-04-12 17:57:15.212519936,5.0,0.0,75.11266601562501,530.0,16.0,282.0,16.0,stata2015-04-12_0_0297.png,stata2015-04-12_1_0297.png,196.0,194.0
298,2015-04-12 17:57:15.670243072,5.0,0.0,82.14336914062501,530.0,17.0,303.0,16.0,stata2015-04-12_0_0298.png,stata2015-04-12_1_0298.png,251.0,306.0
299,2015-04-12 17:57:16.143768064,5.0,0.0,89.84792643229167,530.0,16.0,326.0,16.0,stata2015-04-12_0_0299.png,stata2015-04-12_1_0299.png,218.0,297.0
300,2015-04-12 17:57:16.610776832,5.0,0.0,98.31621419270834,530.0,16.0,342.0,16.0,stata2015-04-12_0_0300.png,stata2015-04-12_1_0300.png,276.0,275.0
301,2015-04-12 17:57:17.078748928,5.0,0.0,108.13180338541667,530.0,16.0,360.0,16.0,stata2015-04-12_0_0301.png,stata2015-04-12_1_0301.png,268.0,299.0
302,2015-04-12 17:57:17.544726016,5.0,0.0,111.72426432291667,530.0,16.0,375.0,16.0,stata2015-04-12_0_0302.png,stata2015-04-12_1_0302.png,245.0,238.0
303,2015-04-12 17:57:18.010487040,5.0,0.0,104.64236002604167,489.0,16.0,370.0,16.0,stata2015-04-12_0_0303.png,stata2015-04-12_1_0303.png,255.0,174.0
304,2015-04-12 17:57:18.479345920,5.0,0.0,102.02496419270834,456.0,16.0,352.0,16.0,stata2015-04-12_0_0304.png,stata2015-04-12_1_0304.png,175.0,232.0
305,2015-04-12 17:57:18.940393984,5.0,0.0,100.05896809895835,418.0,16.0,361.0,16.0,stata2015-04-12_0_0305.png,stata2015-04-12_1_0305.png,184.0,277.0
306,2015-04-12 17:57:19.405996032,5.0,0.0,93.88490559895834,464.0,16.0,350.0,16.0,stata2015-04-12_0_0306.png,stata2015-04-12_1_0306.png,231.0,223.0
307,2015-04-12 17:57:19.872903936,5.0,0.0,83.01588541666668,530.0,16.0,345.0,16.0,stata2015-04-12_0_0307.png,stata2015-04-12_1_0307.png,219.0,130.0
308,2015-04-12 17:57:20.339855872,5.0,0.0,86.95236979166667,397.0,16.0,324.0,16.0,stata2015-04-12_0_0308.png,stata2015-04-12_1_0308.png,160.0,213.0
309,2015-04-12 17:57:20.806531840,5.0,0.0,104.98112955729168,479.0,16.0,361.0,16.0,stata2015-04-12_0_0309.png,stata2015-04-12_1_0309.png,294.0,254.0
310,2015-04-12 17:57:21.275017984,5.0,0.0,118.706181640625,439.0,16.0,384.0,16.0,stata2015-04-12_0_0310.png,stata2015-04-12_1_0310.png,302.0,300.0
311,2015-04-12 17:57:21.737420032,5.0,0.0,124.39670898437501,438.0,16.0,398.0,16.0,stata2015-04-12_0_0311.png,stata2015-04-12_1_0311.png,356.0,328.0
312,2015-04-12 17:57:22.204498944,5.0,0.0,125.86017578125,408.0,16.0,393.0,16.0,stata2015-04-12_0_0312.png,stata2015-04-12_1_0312.png,298.0,226.0
313,2015-04-12 17:57:22.670941952,5.0,0.0,126.12310546875001,407.0,16.0,391.0,16.0,stata2015-04-12_0_0313.png,stata2015-04-12_1_0313.png,259.0,221.0
314,2015-04-12 17:57:23.135337216,5.0,0.0,122.15000651041667,373.0,16.0,384.0,16.0,stata2015-04-12_0_0314.png,stata2015-04-12_1_0314.png,226.0,241.0
315,2015-04-12 17:57:23.604254976,5.0,0.0,116.08915690104168,366.0,16.0,371.0,16.0,stata2015-04-12_0_0315.png,stata2015-04-12_1_0315.png,248.0,255.0
316,2015-04-12 17:57:24.069612032,5.0,0.0,108.50967122395834,414.0,16.0,361.0,16.0,stata2015-04-12_0_0316.png,stata2015-04-12_1_0316.png,228.0,202.0
317,2015-04-12 17:57:24.534953984,5.0,0.0,98.65555338541667,451.0,16.0,348.0,16.0,stata2015-04-12_0_0317.png,stata2015-04-12_1_0317.png,169.0,159.0
318,2015-04-12 17:57:25.001863936,5.0,0.0,95.11006510416668,458.0,16.0,335.0,16.0,stata2015-04-12_0_0318.png,stata2015-04-12_1_0318.png,152.0,204.0
319,2015-04-12 17:57:25.468275968,5.0,0.0,98.99338867187501,517.0,16.0,343.0,16.0,stata2015-04-12_0_0319.png,stata2015-04-12_1_0319.png,131.0,174.0
320,2015-04-12 17:57:25.933687040,5.0,0.0,103.299794921875,466.0,16.0,354.0,16.0,stata2015-04-12_0_0320.png,stata2015-04-12_1_0320.png,159.0,124.0
321,2015-04-12 17:57:26.401561856,5.0,0.0,106.31320638020834,458.0,16.0,360.0,16.0,stata2015-04-12_0_0321.png,stata2015-04-12_1_0321.png,164.0,98.0
