Frame,Timestamp,Run Number,Baseline,Experimental Mean Luminance,Shutter 0,Gain 0,Shutter 1,Gain 1,Image File 0,Image File 1,Succesfully Tracked Features 0,Succesfully Tracked Features 1
27,2015-04-12 17:29:51.207552,0,0,234.9595507813,88,16,392,16,stata2015-04-12_0_0027.png,stata2015-04-12_1_0027.png,238,148
28,2015-04-12 17:29:51.673516032,0,0,242.7426302083,70,16,399,16,stata2015-04-12_0_0028.png,stata2015-04-12_1_0028.png,148,97
29,2015-04-12 17:29:52.139508992,0,0,245.9777213542,63,16,403,16,stata2015-04-12_0_0029.png,stata2015-04-12_1_0029.png,255,60
30,2015-04-12 17:29:52.605506048,0,0,249.2245670573,57,16,396,16,stata2015-04-12_0_0030.png,stata2015-04-12_1_0030.png,283,75
31,2015-04-12 17:29:53.071399936,0,0,247.9599251302,49,16,399,16,stata2015-04-12_0_0031.png,stata2015-04-12_1_0031.png,314,78
32,2015-04-12 17:29:53.537538048,0,0,245.3860644531,37,16,382,16,stata2015-04-12_0_0032.png,stata2015-04-12_1_0032.png,173,34
33,2015-04-12 17:29:54.008577024,0,0,251.9290136719,29,16,380,16,stata2015-04-12_0_0033.png,stata2015-04-12_1_0033.png,174,45
34,2015-04-12 17:29:54.474593024,0,0,252.2989615885,29,16,393,16,stata2015-04-12_0_0034.png,stata2015-04-12_1_0034.png,201,31
35,2015-04-12 17:29:54.938767872,0,0,251.5801269531,29,16,375,16,stata2015-04-12_0_0035.png,stata2015-04-12_1_0035.png,228,33
36,2015-04-12 17:29:55.402650112,0,0,251.6640201823,29,16,381,16,stata2015-04-12_0_0036.png,stata2015-04-12_1_0036.png,204,51
37,2015-04-12 17:29:55.872546816,0,0,253.062014974,20,16,371,16,stata2015-04-12_0_0037.png,stata2015-04-12_1_0037.png,105,13
38,2015-04-12 17:29:56.336062976,0,0,254.8287858073,14,16,378,16,stata2015-04-12_0_0038.png,stata2015-04-12_1_0038.png,64,0
39,2015-04-12 17:29:56.799808,0,0,254.8293782552,16,16,372,16,stata2015-04-12_0_0039.png,stata2015-04-12_1_0039.png,25,0
40,2015-04-12 17:30:30.592284928,1,1,100.2258268229,162,16,179,16,stata2015-04-12_0_0040.png,stata2015-04-12_1_0040.png,540,35
41,2015-04-12 17:30:31.037853952,1,1,84.2613802083,222,16,384,16,stata2015-04-12_0_0041.png,stata2015-04-12_1_0041.png,242,165
42,2015-04-12 17:30:31.502480896,1,1,73.2938509115,180,16,448,16,stata2015-04-12_0_0042.png,stata2015-04-12_1_0042.png,273,48
43,2015-04-12 17:30:31.975095040,1,1,120.6707389323,235,16,251,16,stata2015-04-12_0_0043.png,stata2015-04-12_1_0043.png,175,48
44,2015-04-12 17:30:32.436346880,1,1,170.7240722656,364,16,133,16,stata2015-04-12_0_0044.png,stata2015-04-12_1_0044.png,167,91
45,2015-04-12 17:30:32.901228032,1,1,180.5213671875,409,16,130,16,stata2015-04-12_0_0045.png,stata2015-04-12_1_0045.png,490,451
46,2015-04-12 17:30:33.368467968,1,1,171.025921224,390,16,137,16,stata2015-04-12_0_0046.png,stata2015-04-12_1_0046.png,369,339
47,2015-04-12 17:30:33.835616,1,1,162.9059960938,369,16,170,16,stata2015-04-12_0_0047.png,stata2015-04-12_1_0047.png,351,397
48,2015-04-12 17:30:34.306246912,1,1,161.4457714844,359,16,161,16,stata2015-04-12_0_0048.png,stata2015-04-12_1_0048.png,494,423
49,2015-04-12 17:30:34.768118016,1,1,168.2387565104,363,16,124,16,stata2015-04-12_0_0049.png,stata2015-04-12_1_0049.png,379,336
50,2015-04-12 17:30:35.234475008,1,1,174.3304622396,378,16,115,16,stata2015-04-12_0_0050.png,stata2015-04-12_1_0050.png,378,390
51,2015-04-12 17:30:35.698944,1,1,178.4015983073,379,16,109,16,stata2015-04-12_0_0051.png,stata2015-04-12_1_0051.png,440,350
52,2015-04-12 17:30:36.166967040,1,1,186.0201855469,384,16,107,16,stata2015-04-12_0_0052.png,stata2015-04-12_1_0052.png,401,401
53,2015-04-12 17:30:36.631553792,1,1,189.9682519531,394,16,101,16,stata2015-04-12_0_0053.png,stata2015-04-12_1_0053.png,449,440
54,2015-04-12 17:30:37.098568960,1,1,194.7421614583,388,16,99,16,stata2015-04-12_0_0054.png,stata2015-04-12_1_0054.png,439,439
55,2015-04-12 17:30:37.566224128,1,1,199.7759928385,397,16,97,16,stata2015-04-12_0_0055.png,stata2015-04-12_1_0055.png,404,444
56,2015-04-12 17:30:38.031892992,1,1,204.3587011719,393,16,93,16,stata2015-04-12_0_0056.png,stata2015-04-12_1_0056.png,419,441
57,2015-04-12 17:30:38.497241088,1,1,213.9250325521,398,16,89,16,stata2015-04-12_0_0057.png,stata2015-04-12_1_0057.png,304,452
58,2015-04-12 17:30:38.962575872,1,1,224.4433886719,409,16,87,16,stata2015-04-12_0_0058.png,stata2015-04-12_1_0058.png,287,439
59,2015-04-12 17:30:39.430511872,1,1,231.6179720052,415,16,81,16,stata2015-04-12_0_0059.png,stata2015-04-12_1_0059.png,208,492
60,2015-04-12 17:30:39.903304960,1,1,236.3491276042,414,16,79,16,stata2015-04-12_0_0060.png,stata2015-04-12_1_0060.png,212,383
61,2015-04-12 17:30:40.363332096,1,1,240.0560546875,411,16,77,16,stata2015-04-12_0_0061.png,stata2015-04-12_1_0061.png,194,423
62,2015-04-12 17:30:40.828986880,1,1,241.9015039063,408,16,73,16,stata2015-04-12_0_0062.png,stata2015-04-12_1_0062.png,157,385
63,2015-04-12 17:30:41.292815872,1,1,242.8749316406,400,16,72,16,stata2015-04-12_0_0063.png,stata2015-04-12_1_0063.png,117,545
64,2015-04-12 17:30:41.762403072,1,1,243.7807877604,396,16,69,16,stata2015-04-12_0_0064.png,stata2015-04-12_1_0064.png,117,490
65,2015-04-12 17:30:42.227579136,1,1,245.4259928385,390,16,63,16,stata2015-04-12_0_0065.png,stata2015-04-12_1_0065.png,94,523
66,2015-04-12 17:30:42.691597056,1,1,247.086311849,390,16,59,16,stata2015-04-12_0_0066.png,stata2015-04-12_1_0066.png,100,497
67,2015-04-12 17:30:43.160892928,1,1,248.0102832031,385,16,56,16,stata2015-04-12_0_0067.png,stata2015-04-12_1_0067.png,88,496
68,2015-04-12 17:30:43.626215936,1,1,249.5261848958,383,16,50,16,stata2015-04-12_0_0068.png,stata2015-04-12_1_0068.png,88,409
69,2015-04-12 17:30:44.090331904,1,1,250.2894401042,382,16,48,16,stata2015-04-12_0_0069.png,stata2015-04-12_1_0069.png,94,492
70,2015-04-12 17:30:44.559446016,1,1,250.8891438802,378,16,46,16,stata2015-04-12_0_0070.png,stata2015-04-12_1_0070.png,68,412
71,2015-04-12 17:30:45.024705024,1,1,251.1422623698,377,16,43,16,stata2015-04-12_0_0071.png,stata2015-04-12_1_0071.png,75,355
72,2015-04-12 17:30:45.489075968,1,1,250.9410742188,373,16,38,16,stata2015-04-12_0_0072.png,stata2015-04-12_1_0072.png,67,245
73,2015-04-12 17:30:45.957986048,1,1,250.4784602865,371,16,35,16,stata2015-04-12_0_0073.png,stata2015-04-12_1_0073.png,84,190
74,2015-04-12 17:30:46.421721088,1,1,249.9756022135,368,16,30,16,stata2015-04-12_0_0074.png,stata2015-04-12_1_0074.png,59,155
75,2015-04-12 17:30:46.893547008,1,1,251.2512272135,366,16,29,16,stata2015-04-12_0_0075.png,stata2015-04-12_1_0075.png,54,169
76,2015-04-12 17:30:47.356578048,1,1,251.7135384115,369,16,28,16,stata2015-04-12_0_0076.png,stata2015-04-12_1_0076.png,58,191
77,2015-04-12 17:30:47.821628160,1,1,251.5201236979,365,16,27,16,stata2015-04-12_0_0077.png,stata2015-04-12_1_0077.png,49,180
78,2015-04-12 17:30:48.289910016,1,1,251.2903645833,366,16,26,16,stata2015-04-12_0_0078.png,stata2015-04-12_1_0078.png,67,180
79,2015-04-12 17:30:48.757425920,1,1,251.0935253906,363,16,26,16,stata2015-04-12_0_0079.png,stata2015-04-12_1_0079.png,71,187
80,2015-04-12 17:30:49.224194048,1,1,251.2693229167,364,16,24,16,stata2015-04-12_0_0080.png,stata2015-04-12_1_0080.png,55,167
81,2015-04-12 17:30:49.691107072,1,1,251.7071679688,363,16,23,16,stata2015-04-12_0_0081.png,stata2015-04-12_1_0081.png,58,143
82,2015-04-12 17:30:50.163506944,1,1,252.0326041667,364,16,21,16,stata2015-04-12_0_0082.png,stata2015-04-12_1_0082.png,38,124
83,2015-04-12 17:30:50.622412800,1,1,253.8976920573,363,16,18,16,stata2015-04-12_0_0083.png,stata2015-04-12_1_0083.png,15,115
84,2015-04-12 17:30:51.087400960,1,1,254.3549609375,368,16,14,16,stata2015-04-12_0_0084.png,stata2015-04-12_1_0084.png,5,145
85,2015-04-12 17:30:51.556400128,1,1,254.449436849,363,16,16,16,stata2015-04-12_0_0085.png,stata2015-04-12_1_0085.png,0,151
86,2015-04-12 17:30:52.025972992,1,1,254.6098893229,366,16,19,16,stata2015-04-12_0_0086.png,stata2015-04-12_1_0086.png,0,110
87,2015-04-12 17:30:52.487545856,1,1,254.6122526042,363,16,18,16,stata2015-04-12_0_0087.png,stata2015-04-12_1_0087.png,0,119
88,2015-04-12 17:34:13.846211072,2,1,25.9274414063,108,16,132,16,stata2015-04-12_0_0088.png,stata2015-04-12_1_0088.png,12,635
89,2015-04-12 17:34:14.320219904,2,1,137.3143489583,156,16,132,16,stata2015-04-12_0_0089.png,stata2015-04-12_1_0089.png,9,494
90,2015-04-12 17:34:14.785088,2,1,242.6397721354,486,16,129,16,stata2015-04-12_0_0090.png,stata2015-04-12_1_0090.png,13,378
91,2015-04-12 17:34:15.246959872,2,1,245.6087760417,503,16,126,16,stata2015-04-12_0_0091.png,stata2015-04-12_1_0091.png,23,342
92,2015-04-12 17:34:15.712944128,2,1,245.2227636719,456,16,123,16,stata2015-04-12_0_0092.png,stata2015-04-12_1_0092.png,34,312
93,2015-04-12 17:34:16.183022848,2,1,243.9166894531,458,16,120,16,stata2015-04-12_0_0093.png,stata2015-04-12_1_0093.png,30,232
94,2015-04-12 17:34:16.645819904,2,1,240.9913216146,423,16,119,16,stata2015-04-12_0_0094.png,stata2015-04-12_1_0094.png,62,238
95,2015-04-12 17:34:17.111977216,2,1,240.9842708333,420,16,116,16,stata2015-04-12_0_0095.png,stata2015-04-12_1_0095.png,118,249
96,2015-04-12 17:34:17.578500864,2,1,239.0743326823,404,16,114,16,stata2015-04-12_0_0096.png,stata2015-04-12_1_0096.png,79,250
97,2015-04-12 17:34:18.050880,2,1,237.2537402344,397,16,110,16,stata2015-04-12_0_0097.png,stata2015-04-12_1_0097.png,88,234
98,2015-04-12 17:34:18.512988160,2,1,236.6031998698,386,16,108,16,stata2015-04-12_0_0098.png,stata2015-04-12_1_0098.png,55,245
99,2015-04-12 17:34:18.978809088,2,1,236.9608072917,384,16,106,16,stata2015-04-12_0_0099.png,stata2015-04-12_1_0099.png,65,274
100,2015-04-12 17:34:19.442356224,2,1,236.3960481771,379,16,102,16,stata2015-04-12_0_0100.png,stata2015-04-12_1_0100.png,94,249
101,2015-04-12 17:34:19.910433024,2,1,237.2051920573,375,16,100,16,stata2015-04-12_0_0101.png,stata2015-04-12_1_0101.png,65,244
102,2015-04-12 17:34:20.376236032,2,1,238.010686849,376,16,96,16,stata2015-04-12_0_0102.png,stata2015-04-12_1_0102.png,59,245
103,2015-04-12 17:34:20.842251008,2,1,238.7709114583,373,16,84,16,stata2015-04-12_0_0103.png,stata2015-04-12_1_0103.png,66,234
104,2015-04-12 17:34:21.310405888,2,1,243.3824674479,373,16,74,16,stata2015-04-12_0_0104.png,stata2015-04-12_1_0104.png,28,139
105,2015-04-12 17:34:21.781303808,2,1,243.2274121094,382,16,81,16,stata2015-04-12_0_0105.png,stata2015-04-12_1_0105.png,44,194
106,2015-04-12 17:34:22.242039808,2,1,243.271656901,369,16,77,16,stata2015-04-12_0_0106.png,stata2015-04-12_1_0106.png,57,196
107,2015-04-12 17:34:22.710876928,2,1,244.2033300781,375,16,73,16,stata2015-04-12_0_0107.png,stata2015-04-12_1_0107.png,54,177
108,2015-04-12 17:34:23.173660160,2,1,244.2721028646,369,16,71,16,stata2015-04-12_0_0108.png,stata2015-04-12_1_0108.png,32,175
109,2015-04-12 17:34:23.644571136,2,1,245.012578125,371,16,70,16,stata2015-04-12_0_0109.png,stata2015-04-12_1_0109.png,21,149
110,2015-04-12 17:34:24.105597952,2,1,245.6289355469,368,16,80,16,stata2015-04-12_0_0110.png,stata2015-04-12_1_0110.png,8,119
111,2015-04-12 17:34:24.571335168,2,1,245.1866373698,369,16,87,16,stata2015-04-12_0_0111.png,stata2015-04-12_1_0111.png,7,165
112,2015-04-12 17:34:25.035218944,2,1,245.7247233073,364,16,81,16,stata2015-04-12_0_0112.png,stata2015-04-12_1_0112.png,24,204
113,2015-04-12 17:34:25.501747968,2,1,246.6286783854,368,16,77,16,stata2015-04-12_0_0113.png,stata2015-04-12_1_0113.png,26,232
114,2015-04-12 17:34:25.971111936,2,1,247.4277571615,365,16,68,16,stata2015-04-12_0_0114.png,stata2015-04-12_1_0114.png,26,164
115,2015-04-12 17:34:26.437210112,2,1,248.4256803385,368,16,64,16,stata2015-04-12_0_0115.png,stata2015-04-12_1_0115.png,39,155
116,2015-04-12 17:34:26.902981888,2,1,249.209235026,366,16,55,16,stata2015-04-12_0_0116.png,stata2015-04-12_1_0116.png,31,169
117,2015-04-12 17:34:27.373869056,2,1,249.9745442708,368,16,48,16,stata2015-04-12_0_0117.png,stata2015-04-12_1_0117.png,27,197
118,2015-04-12 17:34:27.832859136,2,1,250.8436914063,366,16,41,16,stata2015-04-12_0_0118.png,stata2015-04-12_1_0118.png,25,181
119,2015-04-12 17:34:28.299264,2,1,251.2920898438,368,16,37,16,stata2015-04-12_0_0119.png,stata2015-04-12_1_0119.png,24,191
120,2015-04-12 17:34:28.768595968,2,1,251.4065332031,365,16,31,16,stata2015-04-12_0_0120.png,stata2015-04-12_1_0120.png,32,151
121,2015-04-12 17:34:29.234648064,2,1,251.9843652344,366,16,27,16,stata2015-04-12_0_0121.png,stata2015-04-12_1_0121.png,30,96
122,2015-04-12 17:34:29.701975040,2,1,252.4303808594,365,16,25,16,stata2015-04-12_0_0122.png,stata2015-04-12_1_0122.png,18,135
123,2015-04-12 17:34:30.166623232,2,1,253.1603548177,365,16,23,16,stata2015-04-12_0_0123.png,stata2015-04-12_1_0123.png,16,137
124,2015-04-12 17:34:30.633591808,2,1,253.1941048177,366,16,20,16,stata2015-04-12_0_0124.png,stata2015-04-12_1_0124.png,10,142
125,2015-04-12 17:34:31.100137984,2,1,253.2051529948,364,16,20,16,stata2015-04-12_0_0125.png,stata2015-04-12_1_0125.png,12,143
126,2015-04-12 17:34:31.565361920,2,1,254.9993164063,364,16,17,16,stata2015-04-12_0_0126.png,stata2015-04-12_1_0126.png,0,148
127,2015-04-12 17:34:32.033061888,2,1,254.9900553385,368,16,16,16,stata2015-04-12_0_0127.png,stata2015-04-12_1_0127.png,0,149
128,2015-04-12 17:34:32.498689792,2,1,254.9998763021,363,16,15,16,stata2015-04-12_0_0128.png,stata2015-04-12_1_0128.png,0,181
129,2015-04-12 17:34:32.961857024,2,1,254.8757324219,366,16,14,16,stata2015-04-12_0_0129.png,stata2015-04-12_1_0129.png,0,202
130,2015-04-12 17:34:33.431376896,2,1,254.8575292969,362,16,13,16,stata2015-04-12_0_0130.png,stata2015-04-12_1_0130.png,0,146
131,2015-04-12 17:34:33.896891136,2,1,254.935703125,364,16,9,16,stata2015-04-12_0_0131.png,stata2015-04-12_1_0131.png,0,46
132,2015-04-12 17:34:34.360756992,2,1,254.9254166667,362,16,7,16,stata2015-04-12_0_0132.png,stata2015-04-12_1_0132.png,0,68
133,2015-04-12 17:34:34.829134080,2,1,254.8618717448,363,16,3,16,stata2015-04-12_0_0133.png,stata2015-04-12_1_0133.png,0,52
134,2015-04-12 17:34:35.295848960,2,1,254.885563151,361,16,6,16,stata2015-04-12_0_0134.png,stata2015-04-12_1_0134.png,0,69
135,2015-04-12 17:34:35.762692864,2,1,254.884827474,362,16,11,16,stata2015-04-12_0_0135.png,stata2015-04-12_1_0135.png,0,32
136,2015-04-12 17:34:36.228964096,2,1,254.8987109375,361,16,12,16,stata2015-04-12_0_0136.png,stata2015-04-12_1_0136.png,0,90
137,2015-04-12 17:34:36.691965184,2,1,254.6105598958,361,16,12,16,stata2015-04-12_0_0137.png,stata2015-04-12_1_0137.png,0,73
138,2015-04-12 17:34:37.158205952,2,1,254.0394075521,360,16,12,16,stata2015-04-12_0_0138.png,stata2015-04-12_1_0138.png,0,89
139,2015-04-12 17:34:37.627074048,2,1,253.9538313802,359,16,14,16,stata2015-04-12_0_0139.png,stata2015-04-12_1_0139.png,14,53
140,2015-04-12 17:34:38.093978880,2,1,253.9295670573,360,16,20,16,stata2015-04-12_0_0140.png,stata2015-04-12_1_0140.png,24,18
141,2015-04-12 17:34:38.557082880,2,1,253.7926627604,359,16,59,16,stata2015-04-12_0_0141.png,stata2015-04-12_1_0141.png,25,58
142,2015-04-12 17:34:39.028670976,2,1,253.717014974,360,16,80,16,stata2015-04-12_0_0142.png,stata2015-04-12_1_0142.png,18,153
143,2015-04-12 17:34:39.499901184,2,1,253.3298242188,359,16,81,16,stata2015-04-12_0_0143.png,stata2015-04-12_1_0143.png,26,249
144,2015-04-12 17:34:39.962563072,2,1,253.2564192708,359,16,79,16,stata2015-04-12_0_0144.png,stata2015-04-12_1_0144.png,34,229
145,2015-04-12 17:34:40.431844864,2,1,252.6310188802,359,16,77,16,stata2015-04-12_0_0145.png,stata2015-04-12_1_0145.png,33,207
146,2015-04-12 17:34:40.896047104,2,1,252.7570833333,358,16,75,16,stata2015-04-12_0_0146.png,stata2015-04-12_1_0146.png,44,205
147,2015-04-12 17:34:41.358545920,2,1,253.0289322917,360,16,73,16,stata2015-04-12_0_0147.png,stata2015-04-12_1_0147.png,11,171
148,2015-04-12 17:34:41.827492864,2,1,253.0442643229,359,16,75,16,stata2015-04-12_0_0148.png,stata2015-04-12_1_0148.png,8,175
149,2015-04-12 17:34:42.290465024,2,1,252.846780599,360,16,77,16,stata2015-04-12_0_0149.png,stata2015-04-12_1_0149.png,9,160
150,2015-04-12 17:34:42.756712960,2,1,251.7559863281,359,16,88,16,stata2015-04-12_0_0150.png,stata2015-04-12_1_0150.png,13,196
151,2015-04-12 17:34:43.221978880,2,1,250.8346777344,357,16,124,16,stata2015-04-12_0_0151.png,stata2015-04-12_1_0151.png,23,191
152,2015-04-12 17:34:43.686081792,2,1,249.3345800781,357,16,139,16,stata2015-04-12_0_0152.png,stata2015-04-12_1_0152.png,40,258
153,2015-04-12 17:34:44.152363008,2,1,248.3649609375,354,16,148,16,stata2015-04-12_0_0153.png,stata2015-04-12_1_0153.png,13,384
154,2015-04-12 17:34:44.621853184,2,1,247.5051009115,355,16,152,16,stata2015-04-12_0_0154.png,stata2015-04-12_1_0154.png,8,184
155,2015-04-12 17:34:45.087713024,2,1,245.999749349,354,16,154,16,stata2015-04-12_0_0155.png,stata2015-04-12_1_0155.png,71,137
156,2015-04-12 17:34:45.553601024,2,1,243.6667708333,353,16,158,16,stata2015-04-12_0_0156.png,stata2015-04-12_1_0156.png,137,823
157,2015-04-12 17:34:46.017357056,2,1,234.6962825521,350,16,164,16,stata2015-04-12_0_0157.png,stata2015-04-12_1_0157.png,201,501
158,2015-04-12 17:34:46.490252032,2,1,218.7215755208,331,16,181,16,stata2015-04-12_0_0158.png,stata2015-04-12_1_0158.png,236,505
159,2015-04-12 17:34:46.953291008,2,1,203.069593099,310,16,190,16,stata2015-04-12_0_0159.png,stata2015-04-12_1_0159.png,320,456
160,2015-04-12 17:34:47.421572096,2,1,194.2353255208,298,16,189,16,stata2015-04-12_0_0160.png,stata2015-04-12_1_0160.png,297,501
161,2015-04-12 17:34:47.887372032,2,1,199.9437825521,302,16,181,16,stata2015-04-12_0_0161.png,stata2015-04-12_1_0161.png,170,448
162,2015-04-12 17:34:48.358295040,2,1,215.9731282552,333,16,174,16,stata2015-04-12_0_0162.png,stata2015-04-12_1_0162.png,193,462
163,2015-04-12 17:34:48.824093184,2,1,239.041796875,363,16,165,16,stata2015-04-12_0_0163.png,stata2015-04-12_1_0163.png,45,286
164,2015-04-12 17:34:49.289899008,2,1,244.9169856771,404,16,169,16,stata2015-04-12_0_0164.png,stata2015-04-12_1_0164.png,20,193
165,2015-04-12 17:34:49.755703808,2,1,239.5527148438,378,16,169,16,stata2015-04-12_0_0165.png,stata2015-04-12_1_0165.png,123,357
166,2015-04-12 17:34:50.218969088,2,1,235.3991438802,376,16,166,16,stata2015-04-12_0_0166.png,stata2015-04-12_1_0166.png,130,316
167,2015-04-12 17:34:50.689883904,2,1,228.7467675781,361,16,160,16,stata2015-04-12_0_0167.png,stata2015-04-12_1_0167.png,112,387
168,2015-04-12 17:34:51.153129984,2,1,221.9362695313,353,16,154,16,stata2015-04-12_0_0168.png,stata2015-04-12_1_0168.png,72,432
169,2015-04-12 17:34:51.621488128,2,1,220.586813151,342,16,145,16,stata2015-04-12_0_0169.png,stata2015-04-12_1_0169.png,120,381
170,2015-04-12 17:34:52.087290112,2,1,223.3973632813,352,16,139,16,stata2015-04-12_0_0170.png,stata2015-04-12_1_0170.png,150,496
171,2015-04-12 17:34:52.548416,2,1,226.2500553385,355,16,133,16,stata2015-04-12_0_0171.png,stata2015-04-12_1_0171.png,143,464
172,2015-04-12 17:34:53.014642944,2,1,229.2026790365,362,16,122,16,stata2015-04-12_0_0172.png,stata2015-04-12_1_0172.png,204,437
173,2015-04-12 17:34:53.481095936,2,1,227.4943001302,365,16,117,16,stata2015-04-12_0_0173.png,stata2015-04-12_1_0173.png,216,447
174,2015-04-12 17:34:53.947209984,2,1,222.1987369792,357,16,109,16,stata2015-04-12_0_0174.png,stata2015-04-12_1_0174.png,298,455
175,2015-04-12 17:34:54.411331840,2,1,225.5232063802,349,16,100,16,stata2015-04-12_0_0175.png,stata2015-04-12_1_0175.png,192,366
176,2015-04-12 17:34:54.877710080,2,1,226.349436849,367,16,89,16,stata2015-04-12_0_0176.png,stata2015-04-12_1_0176.png,190,344
177,2015-04-12 17:34:55.344110848,2,1,230.1714322917,355,16,86,16,stata2015-04-12_0_0177.png,stata2015-04-12_1_0177.png,101,342
178,2015-04-12 17:34:55.812221952,2,1,237.7237239583,375,16,78,16,stata2015-04-12_0_0178.png,stata2015-04-12_1_0178.png,86,338
179,2015-04-12 17:34:56.284161024,2,1,236.0043164063,377,16,72,16,stata2015-04-12_0_0179.png,stata2015-04-12_1_0179.png,142,275
180,2015-04-12 17:34:56.745539840,2,1,235.1525130208,366,16,70,16,stata2015-04-12_0_0180.png,stata2015-04-12_1_0180.png,90,285
181,2015-04-12 17:34:57.236907008,2,1,234.5867154948,370,16,69,16,stata2015-04-12_0_0181.png,stata2015-04-12_1_0181.png,81,241
182,2015-04-12 17:34:57.676130048,2,1,236.2019042969,363,16,76,16,stata2015-04-12_0_0182.png,stata2015-04-12_1_0182.png,107,258
183,2015-04-12 17:36:12.613454080,3,0,123.9517285156,15,16,131,16,stata2015-04-12_0_0183.png,stata2015-04-12_1_0183.png,27,327
184,2015-04-12 17:36:13.079764992,3,0,169.8495507813,127,16,206,16,stata2015-04-12_0_0184.png,stata2015-04-12_1_0184.png,5,108
185,2015-04-12 17:36:13.582241024,3,0,214.9081770833,127,16,325,16,stata2015-04-12_0_0185.png,stata2015-04-12_1_0185.png,268,65
